cases/pglib-opf/pglib_opf_case2736sp_k.m
ipopt
ACT
[warn | PowerModels]: no active generators found at bus 1907, updating to bus type from 2 to 1
[info | PowerModels]: removing 3 cost terms from generator 407: Float64[]
[info | PowerModels]: removing 1 cost terms from generator 1: [11278.0, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 54: [1.0, 0.0]
[info | PowerModels]: removing 3 cost terms from generator 101: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 371: Float64[]
[info | PowerModels]: removing 1 cost terms from generator 41: [9409.0, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 65: [11601.0, 0.0]
[info | PowerModels]: removing 3 cost terms from generator 335: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 362: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 326: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 299: Float64[]
[info | PowerModels]: removing 1 cost terms from generator 168: [9003.0, 0.0]
[info | PowerModels]: removing 3 cost terms from generator 159: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 403: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 228: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 332: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 190: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 227: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 270: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 223: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 88: Float64[]
[info | PowerModels]: removing 1 cost terms from generator 297: [9642.0, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 26: [10535.0, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 289: [9642.0, 0.0]
[info | PowerModels]: removing 3 cost terms from generator 250: Float64[]
[info | PowerModels]: removing 1 cost terms from generator 77: [8922.0, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 230: [1.0, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 24: [10535.0, 0.0]
[info | PowerModels]: removing 3 cost terms from generator 394: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 258: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 328: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 204: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 387: Float64[]
[info | PowerModels]: removing 1 cost terms from generator 23: [10535.0, 0.0]
[info | PowerModels]: removing 3 cost terms from generator 160: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 416: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 149: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 359: Float64[]
[info | PowerModels]: removing 1 cost terms from generator 59: [9642.0, 0.0]
[info | PowerModels]: removing 3 cost terms from generator 184: Float64[]
[info | PowerModels]: removing 1 cost terms from generator 43: [9712.0, 0.0]
[info | PowerModels]: removing 3 cost terms from generator 122: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 253: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 302: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 175: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 415: Float64[]
[info | PowerModels]: removing 1 cost terms from generator 39: [9278.0, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 143: [10205.0, 0.0]
[info | PowerModels]: removing 3 cost terms from generator 112: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 372: Float64[]
[info | PowerModels]: removing 1 cost terms from generator 34: [9531.0, 0.0]
[info | PowerModels]: removing 3 cost terms from generator 293: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 137: Float64[]
[info | PowerModels]: removing 1 cost terms from generator 55: [9243.0, 0.0]
[info | PowerModels]: removing 3 cost terms from generator 323: Float64[]
[info | PowerModels]: removing 1 cost terms from generator 17: [10205.0, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 243: [9952.0, 0.0]
[info | PowerModels]: removing 3 cost terms from generator 318: Float64[]
[info | PowerModels]: removing 1 cost terms from generator 9: [7609.999999999999, 0.0]
[info | PowerModels]: removing 3 cost terms from generator 172: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 333: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 363: Float64[]
[info | PowerModels]: removing 1 cost terms from generator 12: [7609.999999999999, 0.0]
[info | PowerModels]: removing 3 cost terms from generator 192: Float64[]
[info | PowerModels]: removing 1 cost terms from generator 20: [10205.0, 0.0]
[info | PowerModels]: removing 3 cost terms from generator 292: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 350: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 252: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 357: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 341: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 417: Float64[]
[info | PowerModels]: removing 1 cost terms from generator 14: [10205.0, 0.0]
[info | PowerModels]: removing 3 cost terms from generator 167: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 127: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 96: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 123: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 177: Float64[]
[info | PowerModels]: removing 1 cost terms from generator 254: [9116.0, 0.0]
[info | PowerModels]: removing 3 cost terms from generator 300: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 257: Float64[]
[info | PowerModels]: removing 1 cost terms from generator 19: [10205.0, 0.0]
[info | PowerModels]: removing 3 cost terms from generator 179: Float64[]
[info | PowerModels]: removing 1 cost terms from generator 242: [9952.0, 0.0]
[info | PowerModels]: removing 3 cost terms from generator 396: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 260: Float64[]
[info | PowerModels]: removing 1 cost terms from generator 239: [9712.0, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 35: [9003.0, 0.0]
[info | PowerModels]: removing 3 cost terms from generator 317: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 197: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 131: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 401: Float64[]
[info | PowerModels]: removing 1 cost terms from generator 276: [1.0, 0.0]
[info | PowerModels]: removing 3 cost terms from generator 316: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 365: Float64[]
[info | PowerModels]: removing 1 cost terms from generator 21: [10205.0, 0.0]
[info | PowerModels]: removing 3 cost terms from generator 263: Float64[]
[info | PowerModels]: removing 1 cost terms from generator 83: [1.0, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 244: [9952.0, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 45: [9952.0, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 295: [9642.0, 0.0]
[info | PowerModels]: removing 3 cost terms from generator 139: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 181: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 386: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 368: Float64[]
[info | PowerModels]: removing 1 cost terms from generator 85: [1.0, 0.0]
[info | PowerModels]: removing 3 cost terms from generator 413: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 105: Float64[]
[info | PowerModels]: removing 1 cost terms from generator 30: [9531.0, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 3: [7609.999999999999, 0.0]
[info | PowerModels]: removing 3 cost terms from generator 309: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 81: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 400: Float64[]
[info | PowerModels]: removing 1 cost terms from generator 296: [9642.0, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 27: [10535.0, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 75: [9884.0, 0.0]
[info | PowerModels]: removing 3 cost terms from generator 392: Float64[]
[info | PowerModels]: removing 1 cost terms from generator 50: [9116.0, 0.0]
[info | PowerModels]: removing 3 cost terms from generator 162: Float64[]
[info | PowerModels]: removing 1 cost terms from generator 63: [11601.0, 0.0]
[info | PowerModels]: removing 3 cost terms from generator 303: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 92: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 208: Float64[]
[info | PowerModels]: removing 1 cost terms from generator 214: [9278.0, 0.0]
[info | PowerModels]: removing 3 cost terms from generator 120: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 224: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 87: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 117: Float64[]
[info | PowerModels]: removing 1 cost terms from generator 255: [9116.0, 0.0]
[info | PowerModels]: removing 3 cost terms from generator 178: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 89: Float64[]
[info | PowerModels]: removing 1 cost terms from generator 275: [1.0, 0.0]
[info | PowerModels]: removing 3 cost terms from generator 176: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 182: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 225: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 195: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 286: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 249: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 161: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 202: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 346: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 389: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 146: Float64[]
[info | PowerModels]: removing 1 cost terms from generator 142: [10205.0, 0.0]
[info | PowerModels]: removing 3 cost terms from generator 219: Float64[]
[info | PowerModels]: removing 1 cost terms from generator 256: [9116.0, 0.0]
[info | PowerModels]: removing 3 cost terms from generator 291: Float64[]
[info | PowerModels]: removing 1 cost terms from generator 80: [8922.0, 0.0]
[info | PowerModels]: removing 3 cost terms from generator 203: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 308: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 360: Float64[]
[info | PowerModels]: removing 1 cost terms from generator 113: [11278.0, 0.0]
[info | PowerModels]: removing 3 cost terms from generator 110: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 418: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 322: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 269: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 157: Float64[]
[info | PowerModels]: removing 1 cost terms from generator 57: [9243.0, 0.0]
[info | PowerModels]: removing 3 cost terms from generator 165: Float64[]
[info | PowerModels]: removing 1 cost terms from generator 231: [1.0, 0.0]
[info | PowerModels]: removing 3 cost terms from generator 384: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 327: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 173: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 284: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 200: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 171: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 233: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 345: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 130: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 273: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 319: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 312: Float64[]
[info | PowerModels]: removing 1 cost terms from generator 15: [10205.0, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 61: [11601.0, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 67: [11601.0, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 247: [9952.0, 0.0]
[info | PowerModels]: removing 3 cost terms from generator 108: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 100: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 344: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 385: Float64[]
[info | PowerModels]: removing 1 cost terms from generator 46: [9116.0, 0.0]
[info | PowerModels]: removing 3 cost terms from generator 251: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 170: Float64[]
[info | PowerModels]: removing 1 cost terms from generator 151: [1.0, 0.0]
[info | PowerModels]: removing 3 cost terms from generator 248: Float64[]
[info | PowerModels]: removing 1 cost terms from generator 68: [9884.0, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 56: [9243.0, 0.0]
[info | PowerModels]: removing 3 cost terms from generator 147: Float64[]
[info | PowerModels]: removing 1 cost terms from generator 76: [9884.0, 0.0]
[info | PowerModels]: removing 3 cost terms from generator 186: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 342: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 180: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 135: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 262: Float64[]
[info | PowerModels]: removing 1 cost terms from generator 48: [9116.0, 0.0]
[info | PowerModels]: removing 3 cost terms from generator 103: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 355: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 393: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 408: Float64[]
[info | PowerModels]: removing 1 cost terms from generator 32: [9531.0, 0.0]
[info | PowerModels]: removing 3 cost terms from generator 109: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 264: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 320: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 217: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 334: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 405: Float64[]
[info | PowerModels]: removing 1 cost terms from generator 2: [11278.0, 0.0]
[info | PowerModels]: removing 3 cost terms from generator 183: Float64[]
[info | PowerModels]: removing 1 cost terms from generator 155: [11163.0, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 51: [1.0, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 53: [1.0, 0.0]
[info | PowerModels]: removing 3 cost terms from generator 106: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 111: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 141: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 287: Float64[]
[info | PowerModels]: removing 1 cost terms from generator 93: [7609.999999999999, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 213: [9409.0, 0.0]
[info | PowerModels]: removing 3 cost terms from generator 278: Float64[]
[info | PowerModels]: removing 1 cost terms from generator 10: [7609.999999999999, 0.0]
[info | PowerModels]: removing 3 cost terms from generator 340: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 356: Float64[]
[info | PowerModels]: removing 1 cost terms from generator 265: [9243.0, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 215: [9278.0, 0.0]
[info | PowerModels]: removing 3 cost terms from generator 305: Float64[]
[info | PowerModels]: removing 1 cost terms from generator 154: [1.0, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 321: [9884.0, 0.0]
[info | PowerModels]: removing 3 cost terms from generator 358: Float64[]
[info | PowerModels]: removing 1 cost terms from generator 49: [9116.0, 0.0]
[info | PowerModels]: removing 3 cost terms from generator 218: Float64[]
[info | PowerModels]: removing 1 cost terms from generator 5: [7609.999999999999, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 62: [11601.0, 0.0]
[info | PowerModels]: removing 3 cost terms from generator 196: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 90: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 234: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 404: Float64[]
[info | PowerModels]: removing 1 cost terms from generator 205: [9278.0, 0.0]
[info | PowerModels]: removing 3 cost terms from generator 237: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 201: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 311: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 390: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 315: Float64[]
[info | PowerModels]: removing 1 cost terms from generator 298: [9642.0, 0.0]
[info | PowerModels]: removing 3 cost terms from generator 366: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 164: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 419: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 380: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 86: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 126: Float64[]
[info | PowerModels]: removing 1 cost terms from generator 152: [1.0, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 71: [9884.0, 0.0]
[info | PowerModels]: removing 3 cost terms from generator 37: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 226: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 399: Float64[]
[info | PowerModels]: removing 1 cost terms from generator 245: [9952.0, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 266: [9243.0, 0.0]
[info | PowerModels]: removing 3 cost terms from generator 268: Float64[]
[info | PowerModels]: removing 1 cost terms from generator 6: [7609.999999999999, 0.0]
[info | PowerModels]: removing 3 cost terms from generator 125: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 98: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 272: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 379: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 174: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 187: Float64[]
[info | PowerModels]: removing 1 cost terms from generator 7: [7609.999999999999, 0.0]
[info | PowerModels]: removing 3 cost terms from generator 361: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 261: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 194: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 140: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 397: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 337: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 107: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 102: Float64[]
[info | PowerModels]: removing 1 cost terms from generator 69: [9884.0, 0.0]
[info | PowerModels]: removing 3 cost terms from generator 354: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 282: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 97: Float64[]
[info | PowerModels]: removing 1 cost terms from generator 4: [7609.999999999999, 0.0]
[info | PowerModels]: removing 3 cost terms from generator 221: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 235: Float64[]
[info | PowerModels]: removing 1 cost terms from generator 212: [9409.0, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 210: [9409.0, 0.0]
[info | PowerModels]: removing 3 cost terms from generator 369: Float64[]
[info | PowerModels]: removing 1 cost terms from generator 13: [7609.999999999999, 0.0]
[info | PowerModels]: removing 3 cost terms from generator 136: Float64[]
[info | PowerModels]: removing 1 cost terms from generator 211: [9409.0, 0.0]
[info | PowerModels]: removing 3 cost terms from generator 134: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 133: Float64[]
[info | PowerModels]: removing 1 cost terms from generator 148: [10535.0, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 240: [9712.0, 0.0]
[info | PowerModels]: removing 3 cost terms from generator 329: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 193: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 373: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 118: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 283: Float64[]
[info | PowerModels]: removing 1 cost terms from generator 246: [9952.0, 0.0]
[info | PowerModels]: removing 3 cost terms from generator 38: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 375: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 188: Float64[]
[info | PowerModels]: removing 1 cost terms from generator 307: [8922.0, 0.0]
[info | PowerModels]: removing 3 cost terms from generator 199: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 116: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 378: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 376: Float64[]
[info | PowerModels]: removing 1 cost terms from generator 66: [11601.0, 0.0]
[info | PowerModels]: removing 3 cost terms from generator 411: Float64[]
[info | PowerModels]: removing 1 cost terms from generator 241: [9712.0, 0.0]
[info | PowerModels]: removing 3 cost terms from generator 301: Float64[]
[info | PowerModels]: removing 1 cost terms from generator 18: [10205.0, 0.0]
[info | PowerModels]: removing 3 cost terms from generator 132: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 29: Float64[]
[info | PowerModels]: removing 1 cost terms from generator 78: [8922.0, 0.0]
[info | PowerModels]: removing 3 cost terms from generator 388: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 367: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 382: Float64[]
[info | PowerModels]: removing 1 cost terms from generator 74: [9884.0, 0.0]
[info | PowerModels]: removing 3 cost terms from generator 402: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 119: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 236: Float64[]
[info | PowerModels]: removing 1 cost terms from generator 42: [9409.0, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 33: [9531.0, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 28: [10535.0, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 52: [1.0, 0.0]
[info | PowerModels]: removing 3 cost terms from generator 381: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 347: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 121: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 290: Float64[]
[info | PowerModels]: removing 1 cost terms from generator 115: [11278.0, 0.0]
[info | PowerModels]: removing 3 cost terms from generator 395: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 409: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 314: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 351: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 163: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 339: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 281: Float64[]
[info | PowerModels]: removing 1 cost terms from generator 58: [9642.0, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 25: [10535.0, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 114: [11278.0, 0.0]
[info | PowerModels]: removing 3 cost terms from generator 374: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 166: Float64[]
[info | PowerModels]: removing 1 cost terms from generator 31: [9531.0, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 274: [11601.0, 0.0]
[info | PowerModels]: removing 3 cost terms from generator 370: Float64[]
[info | PowerModels]: removing 1 cost terms from generator 206: [9278.0, 0.0]
[info | PowerModels]: removing 3 cost terms from generator 279: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 280: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 313: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 364: Float64[]
[info | PowerModels]: removing 1 cost terms from generator 44: [9712.0, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 169: [9003.0, 0.0]
[info | PowerModels]: removing 3 cost terms from generator 129: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 189: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 150: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 259: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 94: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 352: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 288: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 412: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 99: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 207: Float64[]
[info | PowerModels]: removing 1 cost terms from generator 47: [9116.0, 0.0]
[info | PowerModels]: removing 3 cost terms from generator 330: Float64[]
[info | PowerModels]: removing 1 cost terms from generator 73: [9884.0, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 82: [1.0, 0.0]
[info | PowerModels]: removing 3 cost terms from generator 285: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 310: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 406: Float64[]
[info | PowerModels]: removing 1 cost terms from generator 79: [8922.0, 0.0]
[info | PowerModels]: removing 3 cost terms from generator 216: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 377: Float64[]
[info | PowerModels]: removing 1 cost terms from generator 84: [1.0, 0.0]
