cases/pglib-opf/pglib_opf_case10000_tamu.m
ipopt
DCP
[warn | PowerModels]: no active generators found at bus 20428, updating to bus type from 2 to 1
[warn | PowerModels]: no active generators found at bus 28817, updating to bus type from 2 to 1
[warn | PowerModels]: no active generators found at bus 74319, updating to bus type from 2 to 1
[warn | PowerModels]: no active generators found at bus 20478, updating to bus type from 2 to 1
[warn | PowerModels]: no active generators found at bus 26138, updating to bus type from 2 to 1
[warn | PowerModels]: no active generators found at bus 25839, updating to bus type from 2 to 1
[warn | PowerModels]: no active generators found at bus 13625, updating to bus type from 2 to 1
[warn | PowerModels]: no active generators found at bus 40918, updating to bus type from 2 to 1
[warn | PowerModels]: no active generators found at bus 23378, updating to bus type from 2 to 1
[warn | PowerModels]: no active generators found at bus 25955, updating to bus type from 2 to 1
[warn | PowerModels]: no active generators found at bus 28974, updating to bus type from 2 to 1
[warn | PowerModels]: no active generators found at bus 28941, updating to bus type from 2 to 1
[warn | PowerModels]: no active generators found at bus 25863, updating to bus type from 2 to 1
[warn | PowerModels]: no active generators found at bus 25829, updating to bus type from 2 to 1
[warn | PowerModels]: no active generators found at bus 74233, updating to bus type from 2 to 1
[warn | PowerModels]: no active generators found at bus 21706, updating to bus type from 2 to 1
[warn | PowerModels]: no active generators found at bus 28952, updating to bus type from 2 to 1
[warn | PowerModels]: no active generators found at bus 77278, updating to bus type from 2 to 1
[warn | PowerModels]: no active generators found at bus 40989, updating to bus type from 2 to 1
[warn | PowerModels]: no active generators found at bus 20487, updating to bus type from 2 to 1
[warn | PowerModels]: no active generators found at bus 23460, updating to bus type from 2 to 1
[warn | PowerModels]: no active generators found at bus 40995, updating to bus type from 2 to 1
[warn | PowerModels]: no active generators found at bus 77277, updating to bus type from 2 to 1
[warn | PowerModels]: no active generators found at bus 21614, updating to bus type from 2 to 1
[warn | PowerModels]: no active generators found at bus 10913, updating to bus type from 2 to 1
[warn | PowerModels]: no active generators found at bus 10902, updating to bus type from 2 to 1
[warn | PowerModels]: no active generators found at bus 23480, updating to bus type from 2 to 1
[warn | PowerModels]: no active generators found at bus 30357, updating to bus type from 2 to 1
[warn | PowerModels]: no active generators found at bus 74283, updating to bus type from 2 to 1
[warn | PowerModels]: no active generators found at bus 28816, updating to bus type from 2 to 1
[warn | PowerModels]: no active generators found at bus 53254, updating to bus type from 2 to 1
[warn | PowerModels]: no active generators found at bus 10951, updating to bus type from 2 to 1
[warn | PowerModels]: no active generators found at bus 11015, updating to bus type from 2 to 1
[warn | PowerModels]: no active generators found at bus 10922, updating to bus type from 2 to 1
[warn | PowerModels]: no active generators found at bus 60763, updating to bus type from 2 to 1
[warn | PowerModels]: no active generators found at bus 40739, updating to bus type from 2 to 1
[warn | PowerModels]: no active generators found at bus 20450, updating to bus type from 2 to 1
[warn | PowerModels]: no active generators found at bus 23513, updating to bus type from 2 to 1
[warn | PowerModels]: no active generators found at bus 10683, updating to bus type from 2 to 1
[warn | PowerModels]: no active generators found at bus 53288, updating to bus type from 2 to 1
[warn | PowerModels]: no active generators found at bus 50449, updating to bus type from 2 to 1
[warn | PowerModels]: no active generators found at bus 77199, updating to bus type from 2 to 1
[warn | PowerModels]: no active generators found at bus 30397, updating to bus type from 2 to 1
[warn | PowerModels]: no active generators found at bus 60815, updating to bus type from 2 to 1
[warn | PowerModels]: no active generators found at bus 20401, updating to bus type from 2 to 1
[warn | PowerModels]: no active generators found at bus 40750, updating to bus type from 2 to 1
[warn | PowerModels]: no active generators found at bus 26175, updating to bus type from 2 to 1
[warn | PowerModels]: no active generators found at bus 74291, updating to bus type from 2 to 1
[warn | PowerModels]: no active generators found at bus 40836, updating to bus type from 2 to 1
[warn | PowerModels]: no active generators found at bus 10920, updating to bus type from 2 to 1
[warn | PowerModels]: no active generators found at bus 10911, updating to bus type from 2 to 1
[warn | PowerModels]: no active generators found at bus 40944, updating to bus type from 2 to 1
[warn | PowerModels]: no active generators found at bus 28741, updating to bus type from 2 to 1
[warn | PowerModels]: no active generators found at bus 28767, updating to bus type from 2 to 1
[warn | PowerModels]: no active generators found at bus 30372, updating to bus type from 2 to 1
[warn | PowerModels]: no active generators found at bus 20444, updating to bus type from 2 to 1
[warn | PowerModels]: no active generators found at bus 10994, updating to bus type from 2 to 1
[warn | PowerModels]: no active generators found at bus 40926, updating to bus type from 2 to 1
[warn | PowerModels]: no active generators found at bus 28957, updating to bus type from 2 to 1
[warn | PowerModels]: no active generators found at bus 40993, updating to bus type from 2 to 1
[warn | PowerModels]: no active generators found at bus 60862, updating to bus type from 2 to 1
[warn | PowerModels]: no active generators found at bus 20395, updating to bus type from 2 to 1
[warn | PowerModels]: no active generators found at bus 10956, updating to bus type from 2 to 1
[warn | PowerModels]: no active generators found at bus 53226, updating to bus type from 2 to 1
[warn | PowerModels]: no active generators found at bus 10883, updating to bus type from 2 to 1
[warn | PowerModels]: no active generators found at bus 20363, updating to bus type from 2 to 1
[warn | PowerModels]: no active generators found at bus 60865, updating to bus type from 2 to 1
[warn | PowerModels]: no active generators found at bus 74282, updating to bus type from 2 to 1
[warn | PowerModels]: no active generators found at bus 26062, updating to bus type from 2 to 1
[warn | PowerModels]: no active generators found at bus 10821, updating to bus type from 2 to 1
[warn | PowerModels]: no active generators found at bus 23334, updating to bus type from 2 to 1
[warn | PowerModels]: no active generators found at bus 26223, updating to bus type from 2 to 1
[warn | PowerModels]: no active generators found at bus 40914, updating to bus type from 2 to 1
[warn | PowerModels]: no active generators found at bus 25933, updating to bus type from 2 to 1
[warn | PowerModels]: no active generators found at bus 26173, updating to bus type from 2 to 1
[warn | PowerModels]: no active generators found at bus 10882, updating to bus type from 2 to 1
[warn | PowerModels]: no active generators found at bus 20394, updating to bus type from 2 to 1
[warn | PowerModels]: no active generators found at bus 13528, updating to bus type from 2 to 1
[warn | PowerModels]: no active generators found at bus 74253, updating to bus type from 2 to 1
[warn | PowerModels]: no active generators found at bus 28902, updating to bus type from 2 to 1
[warn | PowerModels]: no active generators found at bus 21740, updating to bus type from 2 to 1
[warn | PowerModels]: no active generators found at bus 28913, updating to bus type from 2 to 1
[warn | PowerModels]: no active generators found at bus 26085, updating to bus type from 2 to 1
[warn | PowerModels]: no active generators found at bus 60839, updating to bus type from 2 to 1
[warn | PowerModels]: no active generators found at bus 10751, updating to bus type from 2 to 1
[warn | PowerModels]: no active generators found at bus 40928, updating to bus type from 2 to 1
[warn | PowerModels]: no active generators found at bus 70163, updating to bus type from 2 to 1
[warn | PowerModels]: no active generators found at bus 21756, updating to bus type from 2 to 1
[warn | PowerModels]: no active generators found at bus 28761, updating to bus type from 2 to 1
[warn | PowerModels]: no active generators found at bus 40734, updating to bus type from 2 to 1
[warn | PowerModels]: no active generators found at bus 21648, updating to bus type from 2 to 1
[warn | PowerModels]: no active generators found at bus 10948, updating to bus type from 2 to 1
[warn | PowerModels]: no active generators found at bus 23389, updating to bus type from 2 to 1
[warn | PowerModels]: no active generators found at bus 40850, updating to bus type from 2 to 1
[warn | PowerModels]: no active generators found at bus 30373, updating to bus type from 2 to 1
[warn | PowerModels]: no active generators found at bus 41014, updating to bus type from 2 to 1
[warn | PowerModels]: no active generators found at bus 80085, updating to bus type from 2 to 1
[warn | PowerModels]: no active generators found at bus 13500, updating to bus type from 2 to 1
[warn | PowerModels]: no active generators found at bus 40741, updating to bus type from 2 to 1
[warn | PowerModels]: no active generators found at bus 40950, updating to bus type from 2 to 1
[warn | PowerModels]: no active generators found at bus 40953, updating to bus type from 2 to 1
[warn | PowerModels]: no active generators found at bus 74196, updating to bus type from 2 to 1
[warn | PowerModels]: no active generators found at bus 11042, updating to bus type from 2 to 1
[warn | PowerModels]: no active generators found at bus 70100, updating to bus type from 2 to 1
[warn | PowerModels]: no active generators found at bus 29063, updating to bus type from 2 to 1
[warn | PowerModels]: no active generators found at bus 26205, updating to bus type from 2 to 1
[warn | PowerModels]: no active generators found at bus 13489, updating to bus type from 2 to 1
[warn | PowerModels]: no active generators found at bus 10753, updating to bus type from 2 to 1
[warn | PowerModels]: no active generators found at bus 13603, updating to bus type from 2 to 1
[warn | PowerModels]: no active generators found at bus 25845, updating to bus type from 2 to 1
[warn | PowerModels]: no active generators found at bus 26145, updating to bus type from 2 to 1
[warn | PowerModels]: no active generators found at bus 10743, updating to bus type from 2 to 1
[warn | PowerModels]: no active generators found at bus 26106, updating to bus type from 2 to 1
[warn | PowerModels]: no active generators found at bus 26078, updating to bus type from 2 to 1
[warn | PowerModels]: no active generators found at bus 30363, updating to bus type from 2 to 1
[warn | PowerModels]: no active generators found at bus 74246, updating to bus type from 2 to 1
[warn | PowerModels]: no active generators found at bus 21738, updating to bus type from 2 to 1
[warn | PowerModels]: no active generators found at bus 10859, updating to bus type from 2 to 1
[warn | PowerModels]: no active generators found at bus 50434, updating to bus type from 2 to 1
[warn | PowerModels]: no active generators found at bus 26159, updating to bus type from 2 to 1
[warn | PowerModels]: no active generators found at bus 25911, updating to bus type from 2 to 1
[warn | PowerModels]: no active generators found at bus 25875, updating to bus type from 2 to 1
[warn | PowerModels]: no active generators found at bus 28859, updating to bus type from 2 to 1
[warn | PowerModels]: no active generators found at bus 11044, updating to bus type from 2 to 1
[warn | PowerModels]: no active generators found at bus 11022, updating to bus type from 2 to 1
[warn | PowerModels]: no active generators found at bus 30421, updating to bus type from 2 to 1
[warn | PowerModels]: no active generators found at bus 29048, updating to bus type from 2 to 1
[warn | PowerModels]: no active generators found at bus 13673, updating to bus type from 2 to 1
[warn | PowerModels]: no active generators found at bus 77226, updating to bus type from 2 to 1
[warn | PowerModels]: no active generators found at bus 13677, updating to bus type from 2 to 1
[warn | PowerModels]: no active generators found at bus 23481, updating to bus type from 2 to 1
[warn | PowerModels]: no active generators found at bus 13672, updating to bus type from 2 to 1
[warn | PowerModels]: no active generators found at bus 11041, updating to bus type from 2 to 1
[warn | PowerModels]: no active generators found at bus 26237, updating to bus type from 2 to 1
[warn | PowerModels]: no active generators found at bus 60793, updating to bus type from 2 to 1
[warn | PowerModels]: no active generators found at bus 74277, updating to bus type from 2 to 1
[warn | PowerModels]: no active generators found at bus 10727, updating to bus type from 2 to 1
[warn | PowerModels]: no active generators found at bus 40964, updating to bus type from 2 to 1
[info | PowerModels]: removing 3 cost terms from generator 1886: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 519: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 774: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 491: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1195: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1377: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 228: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 332: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 190: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2472: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1880: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 297: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 605: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2394: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1106: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2366: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 24: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 928: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 204: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 416: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 23: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 160: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1825: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1863: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 891: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2208: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 815: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 253: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1282: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1429: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 39: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 843: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1588: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2362: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 112: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 372: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1665: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 137: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 55: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2418: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 17: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2128: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2452: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 172: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 333: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 363: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1296: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2062: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 550: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 341: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 912: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1966: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1990: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1598: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2275: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2239: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2321: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 14: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 167: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 613: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1052: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1556: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 96: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2334: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 510: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 19: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1502: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 925: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2374: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2287: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2127: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 197: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1545: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2288: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 401: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 276: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 778: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 21: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 83: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 244: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 582: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1043: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2011: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2084: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 868: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 558: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1540: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2435: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 545: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 3: Float64[]
[info | PowerModels]: removing 1 cost terms from generator 81: [800.0, 1000.0]
[info | PowerModels]: removing 3 cost terms from generator 2407: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2437: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2202: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2276: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 964: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1516: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 751: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2327: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1070: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2196: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2259: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1334: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 303: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2203: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 117: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1864: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1050: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 499: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1542: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 176: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 182: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2083: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 894: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1231: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1675: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 1780: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 2289: Float64[]
[info | PowerModels]: removing 3 cost terms from generator 249: Float64[]
